Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Abnahmeort,Abgabeort
079,Auftragsabwicklung im System starten,2024-03-04 21:40:25,Laura Fischer,"6,85",Airbus,Produkt Q,"110,0",Lager H,Lager D
079,Artikel zusammenstellen,2024-03-04 22:23:25,Emma Weber,"5,9",Airbus,Produkt Q,"110,0",Lager F,Lager A
079,Ware verpacken,2024-03-04 22:29:25,Hannah Meyer,"6,0",Airbus,Produkt Q,"110,0",Lager H,Lager B
079,Gewicht prüfen,2024-03-04 23:29:25,Sophia Lang,"2,07",Airbus,Produkt Q,"110,0",Lager J,Lager J
079,Anzahl der Artikel überprüfen,2024-03-04 23:43:25,Lisa Mueller,"2,74",Airbus,Produkt Q,"110,0",Lager E,Lager B
079,Verpackung prüfen,2024-03-05 00:29:25,Emma Weber,"3,73",Airbus,Produkt Q,"110,0",Lager G,Lager J
079,Bezahlaufforderung an Kunde schicken,2024-03-05 00:38:25,Hannah Meyer,"10,82",Airbus,Produkt Q,"110,0",Lager F,Lager J
079,Bezahlaufforderung an Kunde schicken,2024-03-05 01:30:25,Sophia Lang,"7,9",Airbus,Produkt Q,"110,0",Lager D,Lager C
079,Informationen an Transporteur übermitteln,2024-03-05 01:55:25,Lisa Schulz,"11,23",Airbus,Produkt Q,"110,0",Lager I,Lager D
079,Paket an Transporteur übergeben,2024-03-05 02:46:25,Mia Schmitt,"10,33",Airbus,Produkt Q,"110,0",Lager C,Lager A
079,Bestellstatus im System ändern,2024-03-05 03:28:25,Mia Schmitt,"1,97",Airbus,Produkt Q,"110,0",Lager I,Lager B
080,Vollständigkeit der Daten prüfen,2024-03-04 19:37:25,Lisa Mueller,"6,75",Honda Motor,Produkt N,"75,0",Lager B,Lager J
080,Fehlende Daten ermitteln,2024-03-04 20:12:25,Lena Mueller,"7,95",Honda Motor,Produkt N,"75,0",Lager H,Lager J
080,Kunden bzgl. fehlender Daten anschreiben,2024-03-04 20:18:25,Emma Weber,"7,46",Honda Motor,Produkt N,"75,0",Lager C,Lager C
080,Bestellung im System eintragen,2024-03-04 20:45:25,Sarah Schmidt,"4,76",Honda Motor,Produkt N,"75,0",Lager C,Lager I
080,Lagerbestand überprüfen,2024-03-04 21:05:25,Leonie Richter,"1,52",Honda Motor,Produkt N,"75,0",Lager A,Lager I
080,Auftragsabwicklung im System starten,2024-03-04 21:06:25,Mia Schmitt,"8,17",Honda Motor,Produkt N,"75,0",Lager H,Lager J
080,Artikel zusammenstellen,2024-03-04 21:38:25,Emma Weber,"4,74",Honda Motor,Produkt N,"75,0",Lager A,Lager A
080,Ware verpacken,2024-03-04 21:43:25,Max Mustermann,"3,65",Honda Motor,Produkt N,"75,0",Lager H,Lager B
080,Gewicht prüfen,2024-03-04 21:45:25,Timo Wagner,"1,41",Honda Motor,Produkt N,"75,0",Lager B,Lager J
080,Anzahl der Artikel überprüfen,2024-03-04 22:17:25,Sophia Lang,"3,54",Honda Motor,Produkt N,"75,0",Lager D,Lager B
080,Verpackung prüfen,2024-03-04 23:05:25,Emilia Wagner,"3,53",Honda Motor,Produkt N,"75,0",Lager B,Lager A
080,Paket zur Warenausgabe bringen,2024-03-04 23:54:25,Mia Schmitt,"8,25",Honda Motor,Produkt N,"75,0",Lager B,Lager F
080,Paket an Kunde übergeben,2024-03-05 00:04:25,Timo Wagner,"5,89",Honda Motor,Produkt N,"75,0",Lager J,Lager D
080,Bestellstatus im System ändern,2024-03-05 00:51:25,Hannah Meyer,"1,53",Honda Motor,Produkt N,"75,0",Lager A,Lager C
081,Vollständigkeit der Daten prüfen,2024-03-04 19:37:25,Lisa Mueller,"11,07",Boeing,Produkt R,"130,0",Lager J,Lager D
081,Bestellung im System eintragen,2024-03-04 20:33:25,Mia Schmitt,"8,22",Boeing,Produkt R,"130,0",Lager C,Lager A
081,Lagerbestand überprüfen,2024-03-04 21:24:25,David Meyer,"2,37",Boeing,Produkt R,"130,0",Lager B,Lager H
081,Auftragsabwicklung im System starten,2024-03-04 22:01:25,Luca Huber,"6,5",Boeing,Produkt R,"130,0",Lager B,Lager F
081,Artikel zusammenstellen,2024-03-04 22:31:25,Noah Becker,"4,76",Boeing,Produkt R,"130,0",Lager B,Lager B
081,Ware verpacken,2024-03-04 23:23:25,Emilia Wagner,"6,33",Boeing,Produkt R,"130,0",Lager F,Lager H
081,Gewicht prüfen,2024-03-04 23:42:25,Luca Huber,"2,06",Boeing,Produkt R,"130,0",Lager B,Lager F
081,Anzahl der Artikel überprüfen,2024-03-05 00:37:25,Lisa Schulz,"3,53",Boeing,Produkt R,"130,0",Lager D,Lager C
081,Verpackung prüfen,2024-03-05 00:39:25,Laura Fischer,"5,76",Boeing,Produkt R,"130,0",Lager A,Lager G
081,Paket zur Warenausgabe bringen,2024-03-05 01:37:25,Timo Wagner,"6,6",Boeing,Produkt R,"130,0",Lager J,Lager J
081,Paket an Kunde übergeben,2024-03-05 02:00:25,Emma Weber,"9,02",Boeing,Produkt R,"130,0",Lager D,Lager G
081,Bestellstatus im System ändern,2024-03-05 02:51:25,Leonie Richter,"1,66",Boeing,Produkt R,"130,0",Lager E,Lager H
082,Kunden-Daten aufnehmen,2024-03-04 19:37:25,David Meyer,"1,14",Boeing,Produkt E,"150,0",Lager A,Lager H
082,Kunden-Daten in System übertragen,2024-03-04 19:41:25,Hannah Meyer,"3,71",Boeing,Produkt E,"150,0",Lager F,Lager G
082,Zahlvorgang abschließen,2024-03-04 19:57:25,Lena Mueller,"3,35",Boeing,Produkt E,"150,0",Lager D,Lager B
082,Bestellung im System eintragen,2024-03-04 20:13:25,Mia Schmitt,"7,59",Boeing,Produkt E,"150,0",Lager A,Lager B
082,Lagerbestand überprüfen,2024-03-04 21:01:25,Laura Fischer,"1,68",Boeing,Produkt E,"150,0",Lager H,Lager C
082,Auftragsabwicklung im System starten,2024-03-04 21:29:25,Max Mustermann,"8,08",Boeing,Produkt E,"150,0",Lager E,Lager C
082,Artikel zusammenstellen,2024-03-04 21:39:25,Laura Fischer,"4,37",Boeing,Produkt E,"150,0",Lager J,Lager E
082,Versicherungs-Bescheinigung dazulegen,2024-03-04 22:21:25,Sophia Lang,"6,97",Boeing,Produkt E,"150,0",Lager C,Lager C
082,Ware verpacken,2024-03-04 23:03:25,Jan Becker,"5,3",Boeing,Produkt E,"150,0",Lager J,Lager G
082,Gewicht prüfen,2024-03-05 00:02:25,Mia Schmitt,"2,48",Boeing,Produkt E,"150,0",Lager H,Lager C
082,Anzahl der Artikel überprüfen,2024-03-05 00:17:25,Noah Becker,"2,26",Boeing,Produkt E,"150,0",Lager H,Lager E
082,Verpackung prüfen,2024-03-05 00:28:25,Timo Wagner,"5,83",Boeing,Produkt E,"150,0",Lager J,Lager E
082,Paket zur Warenausgabe bringen,2024-03-05 00:29:25,Nico Schmidt,"7,2",Boeing,Produkt E,"150,0",Lager C,Lager H
082,Paket an Kunde übergeben,2024-03-05 01:21:25,Nico Schmidt,"8,2",Boeing,Produkt E,"150,0",Lager C,Lager E
082,Bestellstatus im System ändern,2024-03-05 01:45:25,Laura Fischer,"1,69",Boeing,Produkt E,"150,0",Lager G,Lager F
083,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-04 19:37:25,Leonie Richter,"10,33",General Electric,Produkt S,"90,0",Lager C,Lager J
083,Bestellung im System eintragen,2024-03-04 19:49:25,Laura Fischer,"4,29",General Electric,Produkt S,"90,0",Lager J,Lager H
083,Lagerbestand überprüfen,2024-03-04 20:14:25,Lisa Schulz,"1,49",General Electric,Produkt S,"90,0",Lager A,Lager J
083,Artikel bestellen,2024-03-04 20:19:25,Nico Schmidt,"9,14",General Electric,Produkt S,"90,0",Lager A,Lager G
083,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-04 20:20:25,Sophia Lang,"10,78",General Electric,Produkt S,"90,0",Lager J,Lager D
083,Auftragsabwicklung im System starten,2024-03-04 21:10:25,Sophia Lang,"9,29",General Electric,Produkt S,"90,0",Lager B,Lager F
083,Artikel zusammenstellen,2024-03-04 21:22:25,Laura Fischer,"2,29",General Electric,Produkt S,"90,0",Lager I,Lager H
083,Ware verpacken,2024-03-04 21:35:25,Luca Huber,"6,66",General Electric,Produkt S,"90,0",Lager A,Lager C
083,Gewicht prüfen,2024-03-04 22:23:25,Noah Becker,"1,23",General Electric,Produkt S,"90,0",Lager A,Lager A
083,Anzahl der Artikel überprüfen,2024-03-04 22:57:25,Sarah Schmidt,"3,0",General Electric,Produkt S,"90,0",Lager H,Lager I
083,Verpackung prüfen,2024-03-04 23:26:25,Laura Fischer,"3,89",General Electric,Produkt S,"90,0",Lager C,Lager A
083,Fehler im System eintrgen,2024-03-05 00:24:25,Jan Becker,"8,47",General Electric,Produkt S,"90,0",Lager B,Lager J
083,Bestandsverwaltung informieren,2024-03-05 00:39:25,Paul Zimmer,"6,5",General Electric,Produkt S,"90,0",Lager C,Lager F
083,Lagerbestand überprüfen,2024-03-05 01:26:25,Timo Wagner,"1,85",General Electric,Produkt S,"90,0",Lager C,Lager H
083,Auftragsabwicklung im System starten,2024-03-05 02:25:25,Emma Weber,"8,63",General Electric,Produkt S,"90,0",Lager C,Lager G
083,Artikel zusammenstellen,2024-03-05 03:14:25,Leonie Richter,"5,5",General Electric,Produkt S,"90,0",Lager I,Lager H
083,Ware verpacken,2024-03-05 03:45:25,Emilia Wagner,"5,49",General Electric,Produkt S,"90,0",Lager H,Lager F
083,Gewicht prüfen,2024-03-05 03:58:25,Sarah Schmidt,"2,63",General Electric,Produkt S,"90,0",Lager B,Lager H
083,Anzahl der Artikel überprüfen,2024-03-05 04:47:25,Nico Schmidt,"2,15",General Electric,Produkt S,"90,0",Lager H,Lager E
083,Verpackung prüfen,2024-03-05 04:58:25,Emma Weber,"3,5",General Electric,Produkt S,"90,0",Lager G,Lager G
083,Paket zur Warenausgabe bringen,2024-03-05 05:42:25,Emilia Wagner,"7,86",General Electric,Produkt S,"90,0",Lager G,Lager B
083,Paket an Kunde übergeben,2024-03-05 06:12:25,Noah Becker,"5,6",General Electric,Produkt S,"90,0",Lager A,Lager A
083,Bestellstatus im System ändern,2024-03-05 07:02:25,Laura Fischer,"2,47",General Electric,Produkt S,"90,0",Lager E,Lager H
084,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-04 19:37:25,Sophia Lang,"7,04",Sony,Produkt G,"95,0",Lager D,Lager H
084,Bestellung im System eintragen,2024-03-04 20:17:25,Laura Fischer,"6,32",Sony,Produkt G,"95,0",Lager C,Lager I
084,Lagerbestand überprüfen,2024-03-04 21:05:25,Emilia Wagner,"1,67",Sony,Produkt G,"95,0",Lager F,Lager G
084,Artikel bestellen,2024-03-04 21:19:25,Sarah Schmidt,"8,98",Sony,Produkt G,"95,0",Lager G,Lager E
084,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-04 21:54:25,Lisa Schulz,"9,75",Sony,Produkt G,"95,0",Lager F,Lager G
084,Auftragsabwicklung im System starten,2024-03-04 21:59:25,Lisa Mueller,"5,52",Sony,Produkt G,"95,0",Lager G,Lager I
084,Artikel zusammenstellen,2024-03-04 22:08:25,Emilia Wagner,"4,88",Sony,Produkt G,"95,0",Lager J,Lager C
084,Versicherungs-Bescheinigung dazulegen,2024-03-04 22:57:25,Timo Wagner,"11,91",Sony,Produkt G,"95,0",Lager D,Lager F
084,Ware verpacken,2024-03-04 23:06:25,Lena Mueller,"4,77",Sony,Produkt G,"95,0",Lager B,Lager E
084,Gewicht prüfen,2024-03-04 23:21:25,Laura Fischer,"1,42",Sony,Produkt G,"95,0",Lager B,Lager A
084,Anzahl der Artikel überprüfen,2024-03-04 23:40:25,Lisa Mueller,"2,37",Sony,Produkt G,"95,0",Lager E,Lager A
084,Verpackung prüfen,2024-03-05 00:38:25,Laura Fischer,"5,49",Sony,Produkt G,"95,0",Lager A,Lager C
084,Informationen an Transporteur übermitteln,2024-03-05 00:50:25,Leonie Richter,"9,15",Sony,Produkt G,"95,0",Lager A,Lager H
084,Paket an Transporteur übergeben,2024-03-05 01:26:25,Emma Weber,"10,26",Sony,Produkt G,"95,0",Lager F,Lager F
084,Bestellstatus im System ändern,2024-03-05 01:45:25,Emilia Wagner,"2,29",Sony,Produkt G,"95,0",Lager C,Lager H
085,Vollständigkeit der Daten prüfen,2024-03-04 19:37:25,Paul Zimmer,"11,75",BASF,Produkt R,"130,0",Lager A,Lager G
085,Bestellung im System eintragen,2024-03-04 20:00:25,Paul Zimmer,"7,6",BASF,Produkt R,"130,0",Lager G,Lager F
085,Lagerbestand überprüfen,2024-03-04 20:47:25,Jan Becker,"1,31",BASF,Produkt R,"130,0",Lager F,Lager A
085,Artikel bestellen,2024-03-04 21:27:25,Sophia Lang,"6,3",BASF,Produkt R,"130,0",Lager H,Lager J
085,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-04 22:13:25,David Meyer,"10,35",BASF,Produkt R,"130,0",Lager G,Lager C
085,Auftragsabwicklung im System starten,2024-03-04 22:18:25,Mia Schmitt,"7,21",BASF,Produkt R,"130,0",Lager E,Lager A
085,Artikel zusammenstellen,2024-03-04 22:22:25,Mia Schmitt,"3,25",BASF,Produkt R,"130,0",Lager H,Lager C
085,Ware verpacken,2024-03-04 22:51:25,Hannah Meyer,"6,44",BASF,Produkt R,"130,0",Lager G,Lager F
085,Gewicht prüfen,2024-03-04 23:10:25,Lisa Schulz,"1,98",BASF,Produkt R,"130,0",Lager B,Lager G
085,Anzahl der Artikel überprüfen,2024-03-04 23:51:25,Luca Huber,"3,31",BASF,Produkt R,"130,0",Lager C,Lager C
085,Verpackung prüfen,2024-03-05 00:01:25,Sarah Schmidt,"3,69",BASF,Produkt R,"130,0",Lager G,Lager C
085,Paket zur Warenausgabe bringen,2024-03-05 00:45:25,Emma Weber,"8,6",BASF,Produkt R,"130,0",Lager G,Lager J
085,Paket an Kunde übergeben,2024-03-05 01:10:25,Mia Schmitt,"6,55",BASF,Produkt R,"130,0",Lager J,Lager B
085,Bestellstatus im System ändern,2024-03-05 02:10:25,David Meyer,"2,48",BASF,Produkt R,"130,0",Lager F,Lager B
086,Vollständigkeit der Daten prüfen,2024-03-04 19:37:25,Timo Wagner,"10,31",Mitsubishi Electric,Produkt N,"75,0",Lager I,Lager A
086,Bestellung im System eintragen,2024-03-04 19:54:25,Lena Mueller,"5,09",Mitsubishi Electric,Produkt N,"75,0",Lager D,Lager C
086,Lagerbestand überprüfen,2024-03-04 20:27:25,Noah Becker,"2,55",Mitsubishi Electric,Produkt N,"75,0",Lager F,Lager C
086,Artikel bestellen,2024-03-04 21:24:25,Lena Mueller,"11,57",Mitsubishi Electric,Produkt N,"75,0",Lager B,Lager C
086,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-04 21:43:25,Sarah Schmidt,"10,2",Mitsubishi Electric,Produkt N,"75,0",Lager H,Lager C
086,Auftragsabwicklung im System starten,2024-03-04 22:05:25,Paul Zimmer,"8,69",Mitsubishi Electric,Produkt N,"75,0",Lager H,Lager B
086,Artikel zusammenstellen,2024-03-04 22:24:25,Luca Huber,"5,86",Mitsubishi Electric,Produkt N,"75,0",Lager B,Lager E
086,Ware verpacken,2024-03-04 23:01:25,Mia Schmitt,"5,77",Mitsubishi Electric,Produkt N,"75,0",Lager E,Lager H
086,Gewicht prüfen,2024-03-04 23:58:25,Lisa Mueller,"2,11",Mitsubishi Electric,Produkt N,"75,0",Lager J,Lager G
086,Anzahl der Artikel überprüfen,2024-03-05 00:11:25,Sarah Schmidt,"3,44",Mitsubishi Electric,Produkt N,"75,0",Lager A,Lager F
086,Verpackung prüfen,2024-03-05 00:12:25,Lena Mueller,"5,23",Mitsubishi Electric,Produkt N,"75,0",Lager I,Lager G
086,Paket zur Warenausgabe bringen,2024-03-05 00:24:25,Emilia Wagner,"5,2",Mitsubishi Electric,Produkt N,"75,0",Lager B,Lager G
086,Paket an Kunde übergeben,2024-03-05 01:23:25,Nico Schmidt,"9,83",Mitsubishi Electric,Produkt N,"75,0",Lager E,Lager F
086,Bestellstatus im System ändern,2024-03-05 01:51:25,Sophia Lang,"2,56",Mitsubishi Electric,Produkt N,"75,0",Lager G,Lager I
087,Vollständigkeit der Daten prüfen,2024-03-04 19:37:25,Leonie Richter,"11,39",Boeing,Produkt F,"110,0",Lager C,Lager I
087,Fehlende Daten ermitteln,2024-03-04 20:00:25,Sophia Lang,"11,07",Boeing,Produkt F,"110,0",Lager I,Lager C
087,Kunden bzgl. fehlender Daten anschreiben,2024-03-04 20:54:25,Hannah Meyer,"7,24",Boeing,Produkt F,"110,0",Lager C,Lager J
087,Bestellung im System eintragen,2024-03-04 21:30:25,Jonas Richter,"7,91",Boeing,Produkt F,"110,0",Lager I,Lager B
087,Lagerbestand überprüfen,2024-03-04 21:37:25,Paul Zimmer,"1,58",Boeing,Produkt F,"110,0",Lager H,Lager I
087,Artikel bestellen,2024-03-04 22:37:25,Nico Schmidt,"6,95",Boeing,Produkt F,"110,0",Lager G,Lager I
087,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-04 23:27:25,Emma Weber,"10,65",Boeing,Produkt F,"110,0",Lager J,Lager C
087,Auftragsabwicklung im System starten,2024-03-05 00:24:25,Lisa Mueller,"9,36",Boeing,Produkt F,"110,0",Lager H,Lager E
087,Artikel zusammenstellen,2024-03-05 00:38:25,Emma Weber,"5,67",Boeing,Produkt F,"110,0",Lager E,Lager I
087,Versicherungs-Bescheinigung dazulegen,2024-03-05 01:35:25,Laura Fischer,"11,98",Boeing,Produkt F,"110,0",Lager H,Lager G
087,Ware verpacken,2024-03-05 02:17:25,Mia Schmitt,"3,08",Boeing,Produkt F,"110,0",Lager D,Lager B
087,Gewicht prüfen,2024-03-05 02:50:25,Hannah Meyer,"2,32",Boeing,Produkt F,"110,0",Lager J,Lager B
087,Anzahl der Artikel überprüfen,2024-03-05 02:58:25,Sophia Lang,"2,66",Boeing,Produkt F,"110,0",Lager J,Lager J
087,Verpackung prüfen,2024-03-05 02:59:25,Emma Weber,"4,4",Boeing,Produkt F,"110,0",Lager H,Lager B
087,Informationen an Transporteur übermitteln,2024-03-05 03:28:25,Nico Schmidt,"10,71",Boeing,Produkt F,"110,0",Lager D,Lager H
087,Paket an Transporteur übergeben,2024-03-05 03:57:25,Lisa Schulz,"11,49",Boeing,Produkt F,"110,0",Lager I,Lager E
087,Bestellstatus im System ändern,2024-03-05 04:47:25,Sarah Schmidt,"2,51",Boeing,Produkt F,"110,0",Lager D,Lager A
088,Vollständigkeit der Daten prüfen,2024-03-04 19:37:25,Mia Schmitt,"6,28",Siemens,Produkt R,"130,0",Lager B,Lager F
088,Fehlende Daten ermitteln,2024-03-04 20:12:25,Sophia Lang,"11,7",Siemens,Produkt R,"130,0",Lager F,Lager B
088,Kunden bzgl. fehlender Daten anschreiben,2024-03-04 20:49:25,Noah Becker,"8,03",Siemens,Produkt R,"130,0",Lager E,Lager H
088,Bestellung im System eintragen,2024-03-04 21:21:25,Leonie Richter,"5,27",Siemens,Produkt R,"130,0",Lager H,Lager G
088,Lagerbestand überprüfen,2024-03-04 22:08:25,Paul Zimmer,"2,3",Siemens,Produkt R,"130,0",Lager H,Lager I
088,Auftragsabwicklung im System starten,2024-03-04 22:45:25,Paul Zimmer,"7,89",Siemens,Produkt R,"130,0",Lager E,Lager J
088,Artikel zusammenstellen,2024-03-04 23:21:25,Jan Becker,"2,86",Siemens,Produkt R,"130,0",Lager F,Lager A
088,Ware verpacken,2024-03-05 00:13:25,Sophia Lang,"4,51",Siemens,Produkt R,"130,0",Lager J,Lager G
088,Gewicht prüfen,2024-03-05 01:09:25,Hannah Meyer,"2,27",Siemens,Produkt R,"130,0",Lager A,Lager D
088,Anzahl der Artikel überprüfen,2024-03-05 01:49:25,Noah Becker,"3,36",Siemens,Produkt R,"130,0",Lager F,Lager D
088,Verpackung prüfen,2024-03-05 02:19:25,Luca Huber,"4,5",Siemens,Produkt R,"130,0",Lager F,Lager J
088,Fehler im System eintrgen,2024-03-05 02:28:25,Laura Fischer,"8,44",Siemens,Produkt R,"130,0",Lager H,Lager C
088,Bestandsverwaltung informieren,2024-03-05 02:30:25,Hannah Meyer,"10,77",Siemens,Produkt R,"130,0",Lager H,Lager E
088,Lagerbestand überprüfen,2024-03-05 03:08:25,Emilia Wagner,"2,0",Siemens,Produkt R,"130,0",Lager I,Lager A
088,Auftragsabwicklung im System starten,2024-03-05 03:50:25,Mia Schmitt,"9,16",Siemens,Produkt R,"130,0",Lager G,Lager J
088,Artikel zusammenstellen,2024-03-05 04:35:25,Lena Mueller,"2,75",Siemens,Produkt R,"130,0",Lager D,Lager I
088,Ware verpacken,2024-03-05 05:03:25,Mia Schmitt,"4,16",Siemens,Produkt R,"130,0",Lager I,Lager C
088,Gewicht prüfen,2024-03-05 05:27:25,Sarah Schmidt,"2,36",Siemens,Produkt R,"130,0",Lager J,Lager E
088,Anzahl der Artikel überprüfen,2024-03-05 06:23:25,Sarah Schmidt,"4,69",Siemens,Produkt R,"130,0",Lager I,Lager B
088,Verpackung prüfen,2024-03-05 07:23:25,Nico Schmidt,"3,86",Siemens,Produkt R,"130,0",Lager F,Lager J
088,Informationen an Transporteur übermitteln,2024-03-05 07:32:25,Sarah Schmidt,"11,92",Siemens,Produkt R,"130,0",Lager J,Lager G
088,Paket an Transporteur übergeben,2024-03-05 07:43:25,Sophia Lang,"10,89",Siemens,Produkt R,"130,0",Lager D,Lager C
088,Bestellstatus im System ändern,2024-03-05 07:45:25,Lena Mueller,"2,26",Siemens,Produkt R,"130,0",Lager B,Lager C
089,Kunden-Daten aufnehmen,2024-03-04 19:37:25,Hannah Meyer,"2,47",Procter & Gamble,Produkt M,"95,0",Lager J,Lager F
089,Kunden-Daten in System übertragen,2024-03-04 19:45:25,David Meyer,"4,37",Procter & Gamble,Produkt M,"95,0",Lager I,Lager E
089,Zahlvorgang abschließen,2024-03-04 20:40:25,Sophia Lang,"5,68",Procter & Gamble,Produkt M,"95,0",Lager J,Lager I
089,Bestellung im System eintragen,2024-03-04 21:14:25,Luca Huber,"6,02",Procter & Gamble,Produkt M,"95,0",Lager B,Lager J
089,Lagerbestand überprüfen,2024-03-04 22:02:25,Leonie Richter,"2,54",Procter & Gamble,Produkt M,"95,0",Lager A,Lager A
089,Auftragsabwicklung im System starten,2024-03-04 22:29:25,Sophia Lang,"7,18",Procter & Gamble,Produkt M,"95,0",Lager E,Lager E
089,Artikel zusammenstellen,2024-03-04 23:08:25,Jan Becker,"4,65",Procter & Gamble,Produkt M,"95,0",Lager H,Lager F
089,Ware verpacken,2024-03-05 00:01:25,Sarah Schmidt,"6,36",Procter & Gamble,Produkt M,"95,0",Lager D,Lager B
089,Gewicht prüfen,2024-03-05 00:41:25,Max Mustermann,"1,17",Procter & Gamble,Produkt M,"95,0",Lager D,Lager E
089,Anzahl der Artikel überprüfen,2024-03-05 01:35:25,Lena Mueller,"3,92",Procter & Gamble,Produkt M,"95,0",Lager D,Lager H
089,Verpackung prüfen,2024-03-05 02:27:25,Hannah Meyer,"5,59",Procter & Gamble,Produkt M,"95,0",Lager J,Lager A
089,Fehler im System eintrgen,2024-03-05 03:06:25,Mia Schmitt,"9,68",Procter & Gamble,Produkt M,"95,0",Lager G,Lager C
089,Bestandsverwaltung informieren,2024-03-05 03:32:25,Nico Schmidt,"6,01",Procter & Gamble,Produkt M,"95,0",Lager J,Lager G
089,Lagerbestand überprüfen,2024-03-05 03:50:25,Luca Huber,"2,64",Procter & Gamble,Produkt M,"95,0",Lager J,Lager J
089,Auftragsabwicklung im System starten,2024-03-05 04:20:25,Leonie Richter,"9,78",Procter & Gamble,Produkt M,"95,0",Lager E,Lager D
089,Artikel zusammenstellen,2024-03-05 05:06:25,Leonie Richter,"3,04",Procter & Gamble,Produkt M,"95,0",Lager J,Lager C
089,Ware verpacken,2024-03-05 05:18:25,Leonie Richter,"6,48",Procter & Gamble,Produkt M,"95,0",Lager C,Lager F
089,Gewicht prüfen,2024-03-05 05:24:25,Emilia Wagner,"1,33",Procter & Gamble,Produkt M,"95,0",Lager F,Lager G
089,Anzahl der Artikel überprüfen,2024-03-05 06:12:25,Emma Weber,"4,63",Procter & Gamble,Produkt M,"95,0",Lager E,Lager F
089,Verpackung prüfen,2024-03-05 06:49:25,David Meyer,"3,77",Procter & Gamble,Produkt M,"95,0",Lager G,Lager J
089,Paket zur Warenausgabe bringen,2024-03-05 07:12:25,Mia Schmitt,"5,42",Procter & Gamble,Produkt M,"95,0",Lager B,Lager J
089,Paket an Kunde übergeben,2024-03-05 07:54:25,Sarah Schmidt,"7,04",Procter & Gamble,Produkt M,"95,0",Lager D,Lager G
089,Bestellstatus im System ändern,2024-03-05 08:51:25,Lisa Mueller,"2,18",Procter & Gamble,Produkt M,"95,0",Lager F,Lager B
090,Kunden-Daten aufnehmen,2024-03-04 19:37:25,Max Mustermann,"2,07",Mitsubishi Electric,Produkt F,"110,0",Lager E,Lager C
090,Kunden-Daten in System übertragen,2024-03-04 19:48:25,Luca Huber,"4,79",Mitsubishi Electric,Produkt F,"110,0",Lager I,Lager E
090,Zahlvorgang abschließen,2024-03-04 20:42:25,Sarah Schmidt,"3,04",Mitsubishi Electric,Produkt F,"110,0",Lager J,Lager D
090,Bestellung im System eintragen,2024-03-04 20:44:25,Timo Wagner,"8,39",Mitsubishi Electric,Produkt F,"110,0",Lager C,Lager I
090,Lagerbestand überprüfen,2024-03-04 20:58:25,Leonie Richter,"2,84",Mitsubishi Electric,Produkt F,"110,0",Lager C,Lager G
090,Auftragsabwicklung im System starten,2024-03-04 21:29:25,Hannah Meyer,"5,18",Mitsubishi Electric,Produkt F,"110,0",Lager H,Lager I
090,Artikel zusammenstellen,2024-03-04 22:15:25,Timo Wagner,"2,82",Mitsubishi Electric,Produkt F,"110,0",Lager I,Lager E
090,Ware verpacken,2024-03-04 23:04:25,Laura Fischer,"6,54",Mitsubishi Electric,Produkt F,"110,0",Lager B,Lager I
090,Gewicht prüfen,2024-03-04 23:16:25,Sophia Lang,"1,53",Mitsubishi Electric,Produkt F,"110,0",Lager B,Lager A
090,Anzahl der Artikel überprüfen,2024-03-05 00:03:25,Paul Zimmer,"3,69",Mitsubishi Electric,Produkt F,"110,0",Lager D,Lager E
090,Verpackung prüfen,2024-03-05 00:34:25,Paul Zimmer,"6,63",Mitsubishi Electric,Produkt F,"110,0",Lager G,Lager J
090,Paket zur Warenausgabe bringen,2024-03-05 01:18:25,Nico Schmidt,"7,7",Mitsubishi Electric,Produkt F,"110,0",Lager E,Lager J
090,Zahlungsabwicklung durchführen,2024-03-05 01:28:25,Paul Zimmer,"9,81",Mitsubishi Electric,Produkt F,"110,0",Lager G,Lager E
090,Paket an Kunde übergeben,2024-03-05 01:43:25,Sarah Schmidt,"8,01",Mitsubishi Electric,Produkt F,"110,0",Lager B,Lager E
090,Bestellstatus im System ändern,2024-03-05 02:11:25,Noah Becker,"1,25",Mitsubishi Electric,Produkt F,"110,0",Lager C,Lager E
091,Kunden-Daten aufnehmen,2024-03-04 19:37:25,Paul Zimmer,"2,02",Toyota,Produkt K,"110,0",Lager G,Lager E
091,Kunden-Daten in System übertragen,2024-03-04 20:13:25,Luca Huber,"2,94",Toyota,Produkt K,"110,0",Lager J,Lager A
091,Rechnungsadesse aufnehmen,2024-03-04 20:15:25,Jonas Richter,"7,49",Toyota,Produkt K,"110,0",Lager J,Lager B
091,Rechnungsadesse im System eintragen,2024-03-04 20:33:25,Emilia Wagner,"7,56",Toyota,Produkt K,"110,0",Lager D,Lager A
091,Bestellung im System eintragen,2024-03-04 20:38:25,Leonie Richter,"4,61",Toyota,Produkt K,"110,0",Lager F,Lager B
