Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Abnahmeort,Abgabeort
075,Verpackung prüfen,2024-02-27 01:47:21,Noah Becker,"6,49",Mitsubishi Electric,Produkt F,"110,0",Lager A,Lager B
075,Fehler im System eintrgen,2024-02-27 02:09:21,Emilia Wagner,"8,96",Mitsubishi Electric,Produkt F,"110,0",Lager I,Lager D
075,Bestandsverwaltung informieren,2024-02-27 02:23:21,Jonas Richter,"2,23",Mitsubishi Electric,Produkt F,"110,0",Lager I,Lager F
075,Lagerbestand überprüfen,2024-02-27 02:47:21,Max Mustermann,"2,24",Mitsubishi Electric,Produkt F,"110,0",Lager B,Lager C
075,Auftragsabwicklung im System starten,2024-02-27 03:38:21,Nico Schmidt,"8,92",Mitsubishi Electric,Produkt F,"110,0",Lager D,Lager G
075,Artikel zusammenstellen,2024-02-27 04:26:21,Paul Zimmer,"4,23",Mitsubishi Electric,Produkt F,"110,0",Lager D,Lager C
075,Ware verpacken,2024-02-27 05:00:21,Emma Weber,"5,39",Mitsubishi Electric,Produkt F,"110,0",Lager I,Lager G
075,Gewicht prüfen,2024-02-27 05:53:21,Hannah Meyer,"1,12",Mitsubishi Electric,Produkt F,"110,0",Lager G,Lager F
075,Anzahl der Artikel überprüfen,2024-02-27 06:52:21,Lena Mueller,"4,19",Mitsubishi Electric,Produkt F,"110,0",Lager G,Lager F
075,Verpackung prüfen,2024-02-27 07:46:21,Sarah Schmidt,"4,74",Mitsubishi Electric,Produkt F,"110,0",Lager G,Lager H
075,Paket zur Warenausgabe bringen,2024-02-27 08:21:21,Lisa Schulz,"7,12",Mitsubishi Electric,Produkt F,"110,0",Lager C,Lager A
075,Paket an Kunde übergeben,2024-02-27 08:53:21,Max Mustermann,"8,56",Mitsubishi Electric,Produkt F,"110,0",Lager F,Lager I
075,Bestellstatus im System ändern,2024-02-27 09:03:21,Emilia Wagner,"1,98",Mitsubishi Electric,Produkt F,"110,0",Lager H,Lager A
076,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Jan Becker,"1,18",Samsung Electronics,Produkt T,"85,0",Lager J,Lager I
076,Kunden-Daten in System übertragen,2024-02-26 21:17:21,Mia Schmitt,"2,32",Samsung Electronics,Produkt T,"85,0",Lager A,Lager G
076,Zahlvorgang abschließen,2024-02-26 21:48:21,David Meyer,"6,78",Samsung Electronics,Produkt T,"85,0",Lager C,Lager H
076,Bestellung im System eintragen,2024-02-26 22:41:21,Sophia Lang,"4,61",Samsung Electronics,Produkt T,"85,0",Lager B,Lager I
076,Lagerbestand überprüfen,2024-02-26 22:52:21,Nico Schmidt,"1,83",Samsung Electronics,Produkt T,"85,0",Lager A,Lager C
076,Auftragsabwicklung im System starten,2024-02-26 23:27:21,Lisa Schulz,"9,97",Samsung Electronics,Produkt T,"85,0",Lager F,Lager B
076,Artikel zusammenstellen,2024-02-26 23:57:21,Laura Fischer,"2,52",Samsung Electronics,Produkt T,"85,0",Lager H,Lager J
076,Versicherungs-Bescheinigung dazulegen,2024-02-27 00:02:21,Paul Zimmer,"5,42",Samsung Electronics,Produkt T,"85,0",Lager B,Lager J
076,Ware verpacken,2024-02-27 00:18:21,Sarah Schmidt,"4,57",Samsung Electronics,Produkt T,"85,0",Lager D,Lager D
076,Gewicht prüfen,2024-02-27 00:37:21,David Meyer,"1,94",Samsung Electronics,Produkt T,"85,0",Lager C,Lager H
076,Anzahl der Artikel überprüfen,2024-02-27 01:37:21,Hannah Meyer,"2,0",Samsung Electronics,Produkt T,"85,0",Lager I,Lager H
076,Verpackung prüfen,2024-02-27 02:37:21,Timo Wagner,"6,39",Samsung Electronics,Produkt T,"85,0",Lager E,Lager B
076,Informationen an Transporteur übermitteln,2024-02-27 03:11:21,Jan Becker,"1,6",Samsung Electronics,Produkt T,"85,0",Lager E,Lager H
076,Paket an Transporteur übergeben,2024-02-27 03:54:21,Lisa Schulz,"6,22",Samsung Electronics,Produkt T,"85,0",Lager B,Lager A
076,Bestellstatus im System ändern,2024-02-27 04:24:21,Luca Huber,"1,45",Samsung Electronics,Produkt T,"85,0",Lager D,Lager B
077,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Jan Becker,"2,09",Intel,Produkt L,"140,0",Lager G,Lager I
077,Kunden-Daten in System übertragen,2024-02-26 21:11:21,Noah Becker,"3,48",Intel,Produkt L,"140,0",Lager C,Lager B
077,Zahlvorgang abschließen,2024-02-26 22:04:21,Lisa Schulz,"6,84",Intel,Produkt L,"140,0",Lager E,Lager E
077,Bestellung im System eintragen,2024-02-26 22:13:21,Laura Fischer,"4,37",Intel,Produkt L,"140,0",Lager I,Lager H
077,Lagerbestand überprüfen,2024-02-26 22:52:21,Noah Becker,"1,34",Intel,Produkt L,"140,0",Lager C,Lager B
077,Auftragsabwicklung im System starten,2024-02-26 23:08:21,Jan Becker,"6,86",Intel,Produkt L,"140,0",Lager G,Lager C
077,Artikel zusammenstellen,2024-02-26 23:57:21,Jan Becker,"5,94",Intel,Produkt L,"140,0",Lager C,Lager G
077,Versicherungs-Bescheinigung dazulegen,2024-02-27 00:40:21,Noah Becker,"1,86",Intel,Produkt L,"140,0",Lager E,Lager C
077,Ware verpacken,2024-02-27 01:40:21,Lisa Schulz,"4,23",Intel,Produkt L,"140,0",Lager I,Lager J
077,Gewicht prüfen,2024-02-27 02:05:21,Sophia Lang,"2,78",Intel,Produkt L,"140,0",Lager C,Lager B
077,Anzahl der Artikel überprüfen,2024-02-27 02:51:21,Lena Mueller,"3,37",Intel,Produkt L,"140,0",Lager C,Lager D
077,Verpackung prüfen,2024-02-27 03:22:21,Emma Weber,"4,73",Intel,Produkt L,"140,0",Lager B,Lager A
077,Paket zur Warenausgabe bringen,2024-02-27 04:18:21,Paul Zimmer,"7,67",Intel,Produkt L,"140,0",Lager H,Lager A
077,Zahlungsabwicklung durchführen,2024-02-27 04:57:21,Lisa Schulz,"7,91",Intel,Produkt L,"140,0",Lager I,Lager G
077,Paket an Kunde übergeben,2024-02-27 05:04:21,Laura Fischer,"9,74",Intel,Produkt L,"140,0",Lager A,Lager A
077,Bestellstatus im System ändern,2024-02-27 05:56:21,David Meyer,"1,97",Intel,Produkt L,"140,0",Lager E,Lager E
078,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Lisa Mueller,"2,55",Daimler AG,Produkt D,"70,0",Lager D,Lager F
078,Kunden-Daten in System übertragen,2024-02-26 21:15:21,Lisa Schulz,"3,79",Daimler AG,Produkt D,"70,0",Lager C,Lager H
078,Zahlvorgang abschließen,2024-02-26 22:10:21,Timo Wagner,"4,17",Daimler AG,Produkt D,"70,0",Lager A,Lager C
078,Bestellung im System eintragen,2024-02-26 22:36:21,Noah Becker,"6,01",Daimler AG,Produkt D,"70,0",Lager F,Lager I
078,Lagerbestand überprüfen,2024-02-26 23:21:21,Noah Becker,"2,69",Daimler AG,Produkt D,"70,0",Lager E,Lager A
078,Artikel bestellen,2024-02-27 00:21:21,Max Mustermann,"5,51",Daimler AG,Produkt D,"70,0",Lager I,Lager J
078,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-27 00:59:21,Lisa Mueller,"3,76",Daimler AG,Produkt D,"70,0",Lager G,Lager E
078,Auftragsabwicklung im System starten,2024-02-27 01:20:21,Luca Huber,"6,45",Daimler AG,Produkt D,"70,0",Lager G,Lager G
078,Artikel zusammenstellen,2024-02-27 02:14:21,Jan Becker,"4,62",Daimler AG,Produkt D,"70,0",Lager C,Lager B
078,Ware verpacken,2024-02-27 02:15:21,Sarah Schmidt,"3,44",Daimler AG,Produkt D,"70,0",Lager H,Lager I
078,Gewicht prüfen,2024-02-27 02:42:21,Sophia Lang,"1,44",Daimler AG,Produkt D,"70,0",Lager C,Lager F
078,Anzahl der Artikel überprüfen,2024-02-27 03:04:21,Jonas Richter,"4,93",Daimler AG,Produkt D,"70,0",Lager G,Lager D
078,Verpackung prüfen,2024-02-27 03:10:21,Sarah Schmidt,"5,4",Daimler AG,Produkt D,"70,0",Lager E,Lager J
078,Fehler im System eintrgen,2024-02-27 03:43:21,Sarah Schmidt,"6,6",Daimler AG,Produkt D,"70,0",Lager D,Lager I
078,Bestandsverwaltung informieren,2024-02-27 03:56:21,Timo Wagner,"7,28",Daimler AG,Produkt D,"70,0",Lager G,Lager E
078,Lagerbestand überprüfen,2024-02-27 04:45:21,David Meyer,"2,8",Daimler AG,Produkt D,"70,0",Lager J,Lager C
078,Auftragsabwicklung im System starten,2024-02-27 04:52:21,Laura Fischer,"8,72",Daimler AG,Produkt D,"70,0",Lager G,Lager D
078,Artikel zusammenstellen,2024-02-27 05:46:21,Lisa Schulz,"3,0",Daimler AG,Produkt D,"70,0",Lager B,Lager B
078,Ware verpacken,2024-02-27 06:05:21,Luca Huber,"3,48",Daimler AG,Produkt D,"70,0",Lager F,Lager C
078,Gewicht prüfen,2024-02-27 06:41:21,Lena Mueller,"1,51",Daimler AG,Produkt D,"70,0",Lager F,Lager C
078,Anzahl der Artikel überprüfen,2024-02-27 07:22:21,Lena Mueller,"4,92",Daimler AG,Produkt D,"70,0",Lager D,Lager B
078,Verpackung prüfen,2024-02-27 07:29:21,Emilia Wagner,"5,57",Daimler AG,Produkt D,"70,0",Lager C,Lager D
078,Paket zur Warenausgabe bringen,2024-02-27 07:56:21,Hannah Meyer,"5,18",Daimler AG,Produkt D,"70,0",Lager J,Lager F
078,Paket an Kunde übergeben,2024-02-27 08:33:21,Jan Becker,"5,71",Daimler AG,Produkt D,"70,0",Lager E,Lager J
078,Bestellstatus im System ändern,2024-02-27 09:27:21,Lisa Schulz,"2,64",Daimler AG,Produkt D,"70,0",Lager F,Lager F
079,Kunden-Daten abfragen (automatische Übertragung ins System),2024-02-26 20:46:21,Lisa Mueller,"8,88",Nestlé,Produkt G,"95,0",Lager C,Lager B
079,Bestellung im System eintragen,2024-02-26 21:02:21,Luca Huber,"4,69",Nestlé,Produkt G,"95,0",Lager E,Lager J
079,Lagerbestand überprüfen,2024-02-26 21:58:21,Jonas Richter,"2,81",Nestlé,Produkt G,"95,0",Lager B,Lager J
079,Auftragsabwicklung im System starten,2024-02-26 22:04:21,Timo Wagner,"9,07",Nestlé,Produkt G,"95,0",Lager E,Lager E
079,Artikel zusammenstellen,2024-02-26 22:14:21,Lena Mueller,"4,06",Nestlé,Produkt G,"95,0",Lager B,Lager C
079,Versicherungs-Bescheinigung dazulegen,2024-02-26 22:57:21,Nico Schmidt,"8,13",Nestlé,Produkt G,"95,0",Lager A,Lager B
079,Ware verpacken,2024-02-26 23:44:21,Jan Becker,"6,84",Nestlé,Produkt G,"95,0",Lager B,Lager B
079,Gewicht prüfen,2024-02-27 00:34:21,Jan Becker,"2,95",Nestlé,Produkt G,"95,0",Lager A,Lager H
079,Anzahl der Artikel überprüfen,2024-02-27 00:55:21,Mia Schmitt,"2,6",Nestlé,Produkt G,"95,0",Lager G,Lager E
079,Verpackung prüfen,2024-02-27 01:03:21,Max Mustermann,"3,96",Nestlé,Produkt G,"95,0",Lager C,Lager B
079,Paket zur Warenausgabe bringen,2024-02-27 01:14:21,Leonie Richter,"8,93",Nestlé,Produkt G,"95,0",Lager G,Lager J
079,Paket an Kunde übergeben,2024-02-27 01:56:21,Laura Fischer,"6,02",Nestlé,Produkt G,"95,0",Lager F,Lager C
079,Bestellstatus im System ändern,2024-02-27 02:36:21,Nico Schmidt,"1,75",Nestlé,Produkt G,"95,0",Lager D,Lager G
080,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Lisa Schulz,"2,41",Sony,Produkt S,"90,0",Lager D,Lager B
080,Kunden-Daten in System übertragen,2024-02-26 21:10:21,Emma Weber,"4,35",Sony,Produkt S,"90,0",Lager E,Lager E
080,Zahlvorgang abschließen,2024-02-26 21:59:21,Lisa Mueller,"5,52",Sony,Produkt S,"90,0",Lager E,Lager J
080,Bestellung im System eintragen,2024-02-26 22:50:21,Hannah Meyer,"5,87",Sony,Produkt S,"90,0",Lager E,Lager E
080,Lagerbestand überprüfen,2024-02-26 23:32:21,Noah Becker,"1,59",Sony,Produkt S,"90,0",Lager A,Lager B
080,Artikel bestellen,2024-02-27 00:23:21,Sophia Lang,"8,71",Sony,Produkt S,"90,0",Lager B,Lager J
080,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-27 00:39:21,Sophia Lang,"8,63",Sony,Produkt S,"90,0",Lager F,Lager F
080,Auftragsabwicklung im System starten,2024-02-27 01:27:21,Jonas Richter,"9,3",Sony,Produkt S,"90,0",Lager F,Lager B
080,Artikel zusammenstellen,2024-02-27 02:05:21,Luca Huber,"2,06",Sony,Produkt S,"90,0",Lager E,Lager D
080,Ware verpacken,2024-02-27 02:34:21,Lena Mueller,"5,33",Sony,Produkt S,"90,0",Lager H,Lager B
080,Gewicht prüfen,2024-02-27 02:56:21,Emilia Wagner,"2,6",Sony,Produkt S,"90,0",Lager G,Lager D
080,Anzahl der Artikel überprüfen,2024-02-27 03:05:21,Jan Becker,"3,18",Sony,Produkt S,"90,0",Lager H,Lager C
080,Verpackung prüfen,2024-02-27 03:50:21,David Meyer,"6,65",Sony,Produkt S,"90,0",Lager A,Lager B
080,Paket zur Warenausgabe bringen,2024-02-27 04:21:21,Max Mustermann,"8,54",Sony,Produkt S,"90,0",Lager C,Lager A
080,Paket an Kunde übergeben,2024-02-27 05:14:21,Luca Huber,"8,12",Sony,Produkt S,"90,0",Lager I,Lager F
080,Bestellstatus im System ändern,2024-02-27 05:20:21,Paul Zimmer,"2,41",Sony,Produkt S,"90,0",Lager I,Lager E
081,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Sophia Lang,"2,27",Boeing,Produkt J,"75,0",Lager J,Lager I
081,Kunden-Daten in System übertragen,2024-02-26 20:55:21,Emilia Wagner,"4,62",Boeing,Produkt J,"75,0",Lager E,Lager D
081,Zahlvorgang abschließen,2024-02-26 21:26:21,Emma Weber,"6,88",Boeing,Produkt J,"75,0",Lager A,Lager C
081,Bestellung im System eintragen,2024-02-26 21:55:21,Jan Becker,"4,48",Boeing,Produkt J,"75,0",Lager I,Lager J
081,Lagerbestand überprüfen,2024-02-26 22:45:21,Jonas Richter,"1,93",Boeing,Produkt J,"75,0",Lager F,Lager B
081,Artikel bestellen,2024-02-26 22:54:21,Lisa Schulz,"8,97",Boeing,Produkt J,"75,0",Lager F,Lager E
081,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-26 23:43:21,Luca Huber,"3,08",Boeing,Produkt J,"75,0",Lager G,Lager D
081,Auftragsabwicklung im System starten,2024-02-27 00:39:21,Sarah Schmidt,"5,42",Boeing,Produkt J,"75,0",Lager C,Lager D
081,Artikel zusammenstellen,2024-02-27 01:10:21,Noah Becker,"3,22",Boeing,Produkt J,"75,0",Lager A,Lager A
081,Versicherungs-Bescheinigung dazulegen,2024-02-27 01:38:21,Laura Fischer,"1,74",Boeing,Produkt J,"75,0",Lager G,Lager H
081,Ware verpacken,2024-02-27 01:53:21,Sophia Lang,"6,11",Boeing,Produkt J,"75,0",Lager B,Lager F
081,Gewicht prüfen,2024-02-27 02:27:21,Sarah Schmidt,"2,21",Boeing,Produkt J,"75,0",Lager C,Lager F
081,Anzahl der Artikel überprüfen,2024-02-27 03:03:21,Sophia Lang,"2,3",Boeing,Produkt J,"75,0",Lager I,Lager A
081,Verpackung prüfen,2024-02-27 03:14:21,Lisa Mueller,"5,45",Boeing,Produkt J,"75,0",Lager B,Lager A
081,Informationen an Transporteur übermitteln,2024-02-27 03:43:21,Timo Wagner,"9,98",Boeing,Produkt J,"75,0",Lager A,Lager C
081,Paket an Transporteur übergeben,2024-02-27 04:27:21,Jonas Richter,"6,72",Boeing,Produkt J,"75,0",Lager E,Lager C
081,Bestellstatus im System ändern,2024-02-27 04:51:21,Sarah Schmidt,"1,33",Boeing,Produkt J,"75,0",Lager E,Lager G
082,Kunden-Daten abfragen (automatische Übertragung ins System),2024-02-26 20:46:21,Leonie Richter,"8,46",PepsiCo,Produkt N,"75,0",Lager F,Lager C
082,Bestellung im System eintragen,2024-02-26 21:04:21,Leonie Richter,"6,55",PepsiCo,Produkt N,"75,0",Lager J,Lager E
082,Lagerbestand überprüfen,2024-02-26 21:13:21,Jan Becker,"1,1",PepsiCo,Produkt N,"75,0",Lager A,Lager H
082,Artikel bestellen,2024-02-26 21:42:21,Lisa Mueller,"8,38",PepsiCo,Produkt N,"75,0",Lager A,Lager A
082,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-26 21:56:21,Lisa Mueller,"1,13",PepsiCo,Produkt N,"75,0",Lager E,Lager I
082,Auftragsabwicklung im System starten,2024-02-26 22:37:21,Lisa Mueller,"9,6",PepsiCo,Produkt N,"75,0",Lager A,Lager A
082,Artikel zusammenstellen,2024-02-26 22:46:21,Leonie Richter,"5,42",PepsiCo,Produkt N,"75,0",Lager A,Lager J
082,Versicherungs-Bescheinigung dazulegen,2024-02-26 23:31:21,Emilia Wagner,"2,14",PepsiCo,Produkt N,"75,0",Lager F,Lager D
082,Ware verpacken,2024-02-26 23:37:21,Laura Fischer,"3,79",PepsiCo,Produkt N,"75,0",Lager C,Lager F
082,Gewicht prüfen,2024-02-27 00:24:21,Sarah Schmidt,"2,13",PepsiCo,Produkt N,"75,0",Lager G,Lager J
082,Anzahl der Artikel überprüfen,2024-02-27 00:46:21,Emma Weber,"3,36",PepsiCo,Produkt N,"75,0",Lager C,Lager D
082,Verpackung prüfen,2024-02-27 01:22:21,Luca Huber,"4,81",PepsiCo,Produkt N,"75,0",Lager F,Lager J
082,Informationen an Transporteur übermitteln,2024-02-27 01:37:21,Noah Becker,"4,63",PepsiCo,Produkt N,"75,0",Lager H,Lager I
082,Paket an Transporteur übergeben,2024-02-27 02:18:21,Hannah Meyer,"8,93",PepsiCo,Produkt N,"75,0",Lager G,Lager E
082,Bestellstatus im System ändern,2024-02-27 02:33:21,David Meyer,"1,51",PepsiCo,Produkt N,"75,0",Lager F,Lager I
083,Vollständigkeit der Daten prüfen,2024-02-26 20:46:21,Max Mustermann,"3,61",Bayer,Produkt R,"130,0",Lager I,Lager B
083,Bestellung im System eintragen,2024-02-26 21:41:21,Sophia Lang,"6,18",Bayer,Produkt R,"130,0",Lager C,Lager H
083,Lagerbestand überprüfen,2024-02-26 21:55:21,Lisa Schulz,"1,37",Bayer,Produkt R,"130,0",Lager F,Lager D
083,Auftragsabwicklung im System starten,2024-02-26 22:21:21,Nico Schmidt,"7,53",Bayer,Produkt R,"130,0",Lager C,Lager J
083,Artikel zusammenstellen,2024-02-26 23:16:21,Lisa Mueller,"3,2",Bayer,Produkt R,"130,0",Lager B,Lager A
083,Ware verpacken,2024-02-26 23:31:21,Nico Schmidt,"6,27",Bayer,Produkt R,"130,0",Lager A,Lager H
083,Gewicht prüfen,2024-02-27 00:23:21,Lisa Mueller,"2,67",Bayer,Produkt R,"130,0",Lager D,Lager H
083,Anzahl der Artikel überprüfen,2024-02-27 00:26:21,Mia Schmitt,"2,65",Bayer,Produkt R,"130,0",Lager A,Lager H
083,Verpackung prüfen,2024-02-27 00:51:21,David Meyer,"3,66",Bayer,Produkt R,"130,0",Lager I,Lager E
083,Paket zur Warenausgabe bringen,2024-02-27 01:35:21,Emma Weber,"8,59",Bayer,Produkt R,"130,0",Lager J,Lager E
083,Paket an Kunde übergeben,2024-02-27 01:38:21,David Meyer,"9,6",Bayer,Produkt R,"130,0",Lager C,Lager J
083,Bestellstatus im System ändern,2024-02-27 02:21:21,Jan Becker,"2,68",Bayer,Produkt R,"130,0",Lager E,Lager D
084,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Noah Becker,"1,67",BASF,Produkt C,"80,0",Lager G,Lager A
084,Kunden-Daten in System übertragen,2024-02-26 21:30:21,Emilia Wagner,"4,06",BASF,Produkt C,"80,0",Lager B,Lager G
084,Zahlvorgang abschließen,2024-02-26 21:50:21,Luca Huber,"5,12",BASF,Produkt C,"80,0",Lager H,Lager E
084,Bestellung im System eintragen,2024-02-26 22:14:21,Hannah Meyer,"7,92",BASF,Produkt C,"80,0",Lager C,Lager G
084,Lagerbestand überprüfen,2024-02-26 22:19:21,Sophia Lang,"1,31",BASF,Produkt C,"80,0",Lager A,Lager F
084,Auftragsabwicklung im System starten,2024-02-26 22:31:21,Laura Fischer,"8,26",BASF,Produkt C,"80,0",Lager G,Lager E
084,Artikel zusammenstellen,2024-02-26 23:30:21,Noah Becker,"5,91",BASF,Produkt C,"80,0",Lager F,Lager B
084,Versicherungs-Bescheinigung dazulegen,2024-02-26 23:59:21,Leonie Richter,"2,89",BASF,Produkt C,"80,0",Lager I,Lager E
084,Ware verpacken,2024-02-27 00:39:21,Jonas Richter,"6,12",BASF,Produkt C,"80,0",Lager B,Lager G
084,Gewicht prüfen,2024-02-27 00:51:21,Jan Becker,"1,75",BASF,Produkt C,"80,0",Lager B,Lager C
084,Anzahl der Artikel überprüfen,2024-02-27 01:41:21,Nico Schmidt,"3,5",BASF,Produkt C,"80,0",Lager E,Lager J
084,Verpackung prüfen,2024-02-27 01:44:21,Max Mustermann,"5,23",BASF,Produkt C,"80,0",Lager J,Lager I
084,Informationen an Transporteur übermitteln,2024-02-27 01:50:21,Lisa Schulz,"2,19",BASF,Produkt C,"80,0",Lager E,Lager D
084,Paket an Transporteur übergeben,2024-02-27 02:11:21,Leonie Richter,"8,61",BASF,Produkt C,"80,0",Lager B,Lager A
084,Bestellstatus im System ändern,2024-02-27 02:45:21,Sophia Lang,"1,4",BASF,Produkt C,"80,0",Lager G,Lager E
085,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Lisa Mueller,"2,44",Sony,Produkt E,"150,0",Lager A,Lager C
085,Kunden-Daten in System übertragen,2024-02-26 21:10:21,Hannah Meyer,"3,68",Sony,Produkt E,"150,0",Lager H,Lager E
085,Zahlvorgang abschließen,2024-02-26 21:14:21,Lisa Schulz,"6,43",Sony,Produkt E,"150,0",Lager D,Lager E
085,Bestellung im System eintragen,2024-02-26 21:49:21,Jan Becker,"7,24",Sony,Produkt E,"150,0",Lager D,Lager F
085,Lagerbestand überprüfen,2024-02-26 22:21:21,Mia Schmitt,"2,39",Sony,Produkt E,"150,0",Lager A,Lager B
085,Artikel bestellen,2024-02-26 22:31:21,Jan Becker,"2,77",Sony,Produkt E,"150,0",Lager J,Lager B
085,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-26 23:29:21,Lisa Mueller,"9,55",Sony,Produkt E,"150,0",Lager J,Lager I
085,Auftragsabwicklung im System starten,2024-02-26 23:51:21,Sophia Lang,"9,75",Sony,Produkt E,"150,0",Lager D,Lager G
085,Artikel zusammenstellen,2024-02-27 00:06:21,Max Mustermann,"5,02",Sony,Produkt E,"150,0",Lager J,Lager J
085,Ware verpacken,2024-02-27 00:33:21,Lena Mueller,"5,56",Sony,Produkt E,"150,0",Lager I,Lager G
085,Gewicht prüfen,2024-02-27 01:09:21,Noah Becker,"2,79",Sony,Produkt E,"150,0",Lager G,Lager D
085,Anzahl der Artikel überprüfen,2024-02-27 01:21:21,Sarah Schmidt,"4,76",Sony,Produkt E,"150,0",Lager G,Lager E
085,Verpackung prüfen,2024-02-27 02:01:21,Jonas Richter,"5,69",Sony,Produkt E,"150,0",Lager D,Lager C
085,Paket zur Warenausgabe bringen,2024-02-27 02:45:21,Noah Becker,"7,2",Sony,Produkt E,"150,0",Lager E,Lager I
085,Zahlungsabwicklung durchführen,2024-02-27 03:41:21,Paul Zimmer,"9,59",Sony,Produkt E,"150,0",Lager B,Lager E
085,Paket an Kunde übergeben,2024-02-27 04:12:21,Lena Mueller,"8,29",Sony,Produkt E,"150,0",Lager I,Lager A
085,Bestellstatus im System ändern,2024-02-27 04:52:21,Mia Schmitt,"1,25",Sony,Produkt E,"150,0",Lager I,Lager I
086,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Laura Fischer,"2,34",General Motors,Produkt T,"85,0",Lager E,Lager A
086,Kunden-Daten in System übertragen,2024-02-26 20:48:21,Lena Mueller,"4,7",General Motors,Produkt T,"85,0",Lager H,Lager F
086,Zahlvorgang abschließen,2024-02-26 21:07:21,Hannah Meyer,"5,68",General Motors,Produkt T,"85,0",Lager J,Lager B
086,Bestellung im System eintragen,2024-02-26 21:09:21,Sarah Schmidt,"7,56",General Motors,Produkt T,"85,0",Lager A,Lager A
086,Lagerbestand überprüfen,2024-02-26 21:51:21,Jonas Richter,"2,35",General Motors,Produkt T,"85,0",Lager F,Lager B
086,Artikel bestellen,2024-02-26 22:36:21,Jonas Richter,"8,23",General Motors,Produkt T,"85,0",Lager B,Lager J
086,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-26 23:05:21,Hannah Meyer,"6,72",General Motors,Produkt T,"85,0",Lager E,Lager E
086,Auftragsabwicklung im System starten,2024-02-26 23:54:21,Lisa Mueller,"9,94",General Motors,Produkt T,"85,0",Lager F,Lager H
086,Artikel zusammenstellen,2024-02-27 00:37:21,Sophia Lang,"5,46",General Motors,Produkt T,"85,0",Lager D,Lager C
086,Versicherungs-Bescheinigung dazulegen,2024-02-27 01:26:21,Sarah Schmidt,"8,59",General Motors,Produkt T,"85,0",Lager J,Lager G
086,Ware verpacken,2024-02-27 01:49:21,Lisa Mueller,"6,12",General Motors,Produkt T,"85,0",Lager B,Lager F
086,Gewicht prüfen,2024-02-27 02:15:21,Paul Zimmer,"2,65",General Motors,Produkt T,"85,0",Lager F,Lager I
086,Anzahl der Artikel überprüfen,2024-02-27 02:40:21,Luca Huber,"4,02",General Motors,Produkt T,"85,0",Lager J,Lager B
086,Verpackung prüfen,2024-02-27 03:17:21,Jan Becker,"6,09",General Motors,Produkt T,"85,0",Lager D,Lager C
086,Informationen an Transporteur übermitteln,2024-02-27 04:12:21,Laura Fischer,"7,91",General Motors,Produkt T,"85,0",Lager I,Lager F
086,Paket an Transporteur übergeben,2024-02-27 04:37:21,Luca Huber,"3,25",General Motors,Produkt T,"85,0",Lager H,Lager C
086,Bestellstatus im System ändern,2024-02-27 04:56:21,Sophia Lang,"2,64",General Motors,Produkt T,"85,0",Lager A,Lager A
087,Kunden-Daten abfragen (automatische Übertragung ins System),2024-02-26 20:46:21,Lena Mueller,"6,99",General Motors,Produkt K,"110,0",Lager F,Lager F
087,Bestellung im System eintragen,2024-02-26 21:39:21,Lena Mueller,"8,56",General Motors,Produkt K,"110,0",Lager A,Lager B
087,Lagerbestand überprüfen,2024-02-26 22:09:21,Hannah Meyer,"1,79",General Motors,Produkt K,"110,0",Lager H,Lager E
087,Auftragsabwicklung im System starten,2024-02-26 22:48:21,Leonie Richter,"5,67",General Motors,Produkt K,"110,0",Lager D,Lager E
087,Artikel zusammenstellen,2024-02-26 23:00:21,Jan Becker,"2,89",General Motors,Produkt K,"110,0",Lager B,Lager C
087,Ware verpacken,2024-02-26 23:56:21,Lisa Mueller,"3,73",General Motors,Produkt K,"110,0",Lager D,Lager F
087,Gewicht prüfen,2024-02-27 00:10:21,Noah Becker,"2,21",General Motors,Produkt K,"110,0",Lager H,Lager E
087,Anzahl der Artikel überprüfen,2024-02-27 00:49:21,Luca Huber,"3,84",General Motors,Produkt K,"110,0",Lager H,Lager D
087,Verpackung prüfen,2024-02-27 01:09:21,Laura Fischer,"4,31",General Motors,Produkt K,"110,0",Lager B,Lager A
087,Paket zur Warenausgabe bringen,2024-02-27 01:44:21,Luca Huber,"4,52",General Motors,Produkt K,"110,0",Lager I,Lager B
087,Paket an Kunde übergeben,2024-02-27 02:12:21,David Meyer,"9,41",General Motors,Produkt K,"110,0",Lager I,Lager G
087,Bestellstatus im System ändern,2024-02-27 02:22:21,Jan Becker,"2,02",General Motors,Produkt K,"110,0",Lager G,Lager B
